Carlton Cooley,New Jersey
Resistors,New York
Infinity Crush,Maryland
James Burton,Louisiana
Broken,Wisconsin
Dominique Rodriguez,California
Larry Fast,New Jersey
The New Christy Minstrels,California
Alan Munde,Oklahoma
The Village Stompers,New York
Jeremiah Green,Hawaii
O.C. Smith,Louisiana
Brent Berry,Missouri
Def Weppard,Arizona
Jessie Baylin,New Jersey
Charlie Byrd,Virginia
Nottingham,New Jersey
Mark Jarman,Kentucky
Annie Jantzer,Washington
Paul Freeman,Virginia
William Salter,New York
Thornton Wilder,Wisconsin
Gypsy Blue,Illinois
When Particles Collide,Maine
Mick Rossi,New Jersey
Duncan Burnett & The Ministry,Missouri
Patrick Seymour,New York
Bruce Driscoll,Michigan
Subtract by Two,North Carolina
Olga Samaroff,Texas
Edward Claypoole,Maryland
Geno Young,Texas
Dee Dee Bridgewater,Tennessee
Fred Lipsius,New York
Tarrus Riley,New York
Lowsunday,Pennsylvania
BSTFRND,Virginia
David Lee Murphy,Illinois
Wes Borland,Virginia
Sam Rivers,Oklahoma
Zapp,Ohio
Ewun,New York
Tom Rowe,Maine
Buddy Emmons,Indiana
Warren Fischer,Wisconsin
Casey Spooner,Georgia
Treadwell Ford,Tennessee
Good Charlotte,Maryland
Melissa Pixel,Pennsylvania
Inka Inka,California
Midnight Star,Kentucky
Sleeve,California
Dan Andriano,Illinois
Noam Chomsky,Pennsylvania
No Trigger,Massachusetts
Gerardo Merez,Florida
Elwyn Brooks White,New York
Steven Fox,New York
Ivy Levan,Oklahoma
Papa Lightfoot,Mississippi
Those Manic Seas,Virginia
Misty Edwards,Texas
Jim Dickinson,Arkansas
Julius Chaloff,Massachusetts
Rhino Bucket,California
Balloon Ride Fantasy,Pennsylvania
Fly Mar,California
Christofer Varner,Utah
Stephen Beus,Washington
Violent Love And The Dead Whores,Florida
Andrew Chudy,New York
Robert Moffat Palmer,New York
Jeff Ball,Maryland
David X. Cohen,New York
Timothy Leary,Massachusetts
Lilith of Exile,Texas
Arlene Klasky,Nebraska
Lyle Burbridge,Washington
Beatrice Thomas,New York
Domenic Marte,Massachusetts
Bumbalo,California
Asa Taccone,California
American Scarecrows,Minnesota
Black Joe Lewis,Arizona
Nicholas Furlong,Nevada
Janet Gardner,Alaska
"Jimmy ""Orion"" Ellis",Mississippi
Mark St. John,California
Smithsonian Chamber Players,"Washington, D.C."
novemthree,Washington
Cathy Fink,Maryland
Kevin Michael Richardson,New York
The Tabernacle Choir at Temple Square,Utah
Cattle Decapitation,California
Ben Kessler,Pennsylvania
Fall to June,Florida
Giving Ground,California
Kat Perkins,North Dakota
Revenant,New Jersey
Troy Olsen,Arizona
Tom Bee,New Mexico
Michael Doret,New York
Bridge of Souls,Missouri
Billy Cox,West Virginia
Teddy Midnight,New York
Gerardo Velez,Puerto Rico
James K:,Arizona
Burn Ltd. Recordings Band,Illinois
Jack Antonoff,New Jersey
John Chowning,New Jersey
Martha Masters,Ohio
Tiny Kingdoms,Illinois
Cottontail,Arizona
Cardiac Kids,California
Louiche Mayorga,California
Dream Chief,Indiana
Ishmon Bracey,Mississippi
Charley Lincoln,Georgia
Nicole Dubuc,California
Greg Weisman,California
Jay Gruska,New York
James Howard Adams,Nevada
Alonzo Holt,New York
Dead Flowers,Texas
Aaron Guidry,Louisiana
Truman House,Tennessee
Andrew Allen,Florida
Meloso,Tennessee
Dan Reeder,Louisiana
Luke Wade,Texas
Tony Visconti,New York
The Feenjon Group,New York
Isaiah Major,Illinois
Don Raye,"Washington, D.C."
Bad Brains,"Washington, D.C."
H TYCOON,New York
Arnold F. Riedhammer,New Jersey
Last Friday's Fire,Arizona
Dia de los Muertos,California
Big Daddy Meat Straw,Oregon
Havok,Colorado
Ryan Alexander Bloom,Maryland
David Francisco,Tennessee
Starflyer 59,California
Clap Your Hands Say Yeah,Pennsylvania
Ted Leo and the Pharmacists,"Washington, D.C."
Logan “Robot” Gladden,Texas
Angelina Baez,California
SOVA,Washington
Jasper Wrath,Connecticut
Ana Cristina Cash,Florida
If Birds Could Fly,Virginia
Jack Lavin,Illinois
LaRae Starr,Michigan
James DeBarge,Michigan
Henry Thomas,Texas
Atomik Tags,New York
Mud,New Mexico
Paul Christopher Fernandez,Texas
Boom,Texas
Yuri-Charlotte Christiansen,New York
Vel Lewis,Pennsylvania
Lost Years,Indiana
For All Those Sleeping,Minnesota
Navene Koperweis,California
David Ellefson,Minnesota
PandaJAM,New Jersey
Magic Swimsuit,California
Love,California
The Piano Guys,Utah
Derek and the Dominos,New York
Harmonic Cross,Virginia
Johnny Strong,California
Bob Feldman,New York
J. Hustle,Indiana
Hairball,Minnesota
Hardside,Texas
Michael McCary,Pennsylvania
Billy West,Michigan
Lazer Kitty,Washington
Kathleen Putnam,South Carolina
Public Access T.V.,New York
Toni Smith,New York
Bern Nix,Ohio
Charles-Richard Lambert,New York
Maggie Koerner,Louisiana
Richard Biggs,Ohio
Patricia Tallman,Illinois
Trixie and the Nasties,Oregon
Sidney Lambert,Louisiana
David Lasley,Michigan
The Paul Butterfield Blues Band,Illinois
Wallace Stevens,Pennsylvania
Enon,New York
Crooked Fingers,Washington
Fugazi,"Washington, D.C."
Willem Dafoe,Wisconsin
Bruce MacCombie,Rhode Island
Najii Person,Missouri
Raven Song,Michigan
Eric Terwilliger,Indiana
Jason Scheff,California
Albert Vertchamp,Pennsylvania
Vân Scott,Texas
Steven Tejada,New York
Alexander Kort,North Carolina
Jordan Dalrymple,California
Minor Threat,"Washington, D.C."
Thrilldriver,New York
Alice Ayala-Goddard,Connecticut
Richard Ayala-Goddard,Connecticut
Rhea Raj,Connecticut
Danny Mejia,New York
Lisa Rogers,Colorado
Luna Sol,Colorado
Jacqueline Hilliard,New York
Gamelan Sekar Jaya,California
Mustardmind,New York
Miller And The Other Sinners,New York
Trapped Within Burning Machinery,California
D.C. Boy$,Oklahoma
The Distractions,California
Ford,Florida
DJ AM,Pennsylvania
Karl Schmaltz,Minnesota
Muddy Magnolias,Tennessee
Armageddon USA,Virginia
Jontha Links,California
Mega Mango,Pennsylvania
Same Sex Mary,Nevada
John Eddie,Virginia
James ‘Sparky’ Rucker,Tennessee
Brett James,Missouri
Eric Dover,Alabama
Rod Jackson,Virginia
Jerry Finn,California
Fresh Caesar,California
Slash’s Snakepit,California
Steven Sweet,Ohio
Joey Allen,Indiana
Paul Warren,Tennessee
Archetype,Ohio
Sonogasm,Arizona
Adam Warlock,New York
Big Red Button,California
The Marvelettes,Michigan
Wade Walton,Mississippi
Dying For It,California
Vice,Connecticut
Justin Theroux,"Washington, D.C."
Sam Gill,New York
Phoenix Bach Choir,Arizona
D.D. Verni,New Jersey
Eye & i,Wisconsin
The Phonies,Colorado
Neil Shicoff,New York
William Raskin,New York
Paul Dano,New York
Dan Briggs,Pennsylvania
Lera Lynn,Texas
Guinevere Turner,Massachusetts
Cristy C. Road,Florida
Bob Siebenberg,California
2000 Tons of TNT,California
Pete Mroz,Indiana
Granfaloon Bus,California
TSoul,Virginia
Mark Eddinger,California
Lin Carter,Florida
Castor McCord,Alabama
Will Johnson,Kentucky
Frank Froeba,Louisiana
Green Romance Orchestra,Texas
Nick D’Virgilio,California
Bert Russell Berns,New York
Charles Waltz,Missouri
Rozetta Stone,New York
Sparkle Motion,Arizona
Charles Neidich,New York
Shotdown,Oregon
Dirk Lance,California
Tom Keifer,Pennsylvania
Kristin Cast,Oklahoma
Alice D. Simms,New York
Djuna Barnes,New York
Richard Neville,Oklahoma
Rusty Young,California
Miracle Room,Texas
Hilton Jefferson,Connecticut
Lawrence Lucie,Virginia
All Pigs Must Die,Massachusetts
Elmer James,New York
Killswitch,California
Craig Safan,California
Bracket,California
Jughead’s Revenge,California
Keith Morris,California
The Ripples,"Washington, D.C."
Spazz,California
Lamb Gaede,California
Lynx Gaede,California
D.I.,California
Greg Ginn,Arizona
No Machine,New York
One Hit Wonder,California
The Hoodies,New York
The Plague,New York
Wood,Minnesota
Oneirogen,Minnesota
Carl Smith,Texas
Richard Elfman,California
The Bowmans,Iowa
The Topsy Turbys,Arizona
The Red Dogs,Kansas
Sounds Like Us,Minnesota
The Myddle Class,New Jersey
Al's Untouchables,Iowa
The Cellar Dwellars,New Mexico
The Children,California
Clayton Adams,Texas
Six Feet Under,Florida
Inquinok,Washington
Madam West,New York
Sad Sam Blues Jam,Indiana
Jonathan Freilich,Pennsylvania
Cantor Stephen Dubov,Florida
Tim White,New Jersey
Vitesse,Illinois
William Schuman,New York
DJ /rupture,Massachusetts
Kevin O'Day,Louisiana
Leroy Maxey,Missouri
Billy Taylor Sr.,"Washington, D.C."
Joe Eldridge,Pennsylvania
Miracles of Modern Science,New Jersey
Dave Bowman,New York
Young Scolla,Tennessee
Sera Cahoone,Colorado
Carrion Crawler,Colorado
Pereipeteia,Ohio
Frontier Trust,Nebraska
Last Ones Left,California
Pulling Teeth,Maryland
Francesco Scavullo,New York
LKN,Florida
Pink Droyd,Indiana
InLand Tribe,Ohio
The Fringe Benefits,Virginia
Carmen Electra,Ohio
Tom Maxwell,Maryland
Jerry Dixon,California
The Magic Mushroom,California
The Magic Plants,New York
Riddlore?,California
The Leather Boy,New York
The Ruins,Michigan
The Barons,"Washington, D.C."
The Third Stone,Oregon
The Clue,Texas
Moonrakers,Colorado
The Show Stoppers,New York
The Deepest Blue,California
The Endd,Indiana
Backdoor Men,Indiana
The Wanted,Michigan
The XL's,Indiana
Dibs,New York
The Rainy Days,Michigan
deadboy & the Elephantmen,Louisiana
Rogue Wave,California
Big in Japan,California
Big Japan,California
Big City Rock,California
The Trucks,Washington
The Wood Brothers,Colorado
Lu Leonard,California
Dark Side of the Wall,Kentucky
The Earwigs,Washington
TRV$DJAM,California
Paindriver,Rhode Island
Proscriptor,Texas
Moonshine Still,Georgia
Jon Reep,North Carolina
The Ascots,Massachusetts
The Missing Links,Illinois
Loop 2.4.3,New York
Mindset,Virginia
Equitant,Texas
Tom Papa,New Jersey
Patton Oswalt,Virginia
The Syndicate,California
The 5: P.M.,Massachusetts
Something Else,Maryland
The Bounty Hunters,Pennsylvania
The Stonemen,Massachusetts
The Satisfactions,Michigan
The Counts,Ohio
The Masters of Stonehouse,Michigan
The Lost Souls,Arkansas
The Madhatters,Minnesota
The In Mates,Utah
The Monuments,Michigan
Richard Linklater,Texas
5uu's,California
American Blues,Texas
Elysia Crampton,California
Altarfier,Arizona
Hollywood Monsters,California
Ben Bridwell,South Carolina
Alex Ritchie,California
Natalie Joy Johnson,Maryland
Eight Dice Cloth,California
Kavyk,Louisiana
Umphrey’s McGee,Indiana
Kelsey Waldon,Kentucky
John Ottman,California
Eliot Morris,Alabama
Hot Buttered Rum,California
Spirit,California
Dumpstaphunk,Louisiana
Balkan Beat Box,New York
1964: The Tribute,Ohio
Arc & Stones,New York
Montana Taylor,Montana
Larry Wilkins,Indiana
Harry Tobias,New York
Darrel Guimond,Indiana
Tom Bartlett,Illinois
Brent Dickson,Indiana
Lynn Oberholtzer,Indiana
SomeKindaWonderful,Ohio
Grayson Capps,Alabama
The Derevolutions,Massachusetts
Tishamingo,Georgia
Trevor Hall,South Carolina
Bob Lord,Indiana
Bojones,Texas
Béla Fleck and the Flecktones,Tennessee
Phil Lesh & Friends,California
Creation's End,New York
TubGirl,Illinois
Ars Antigua,Illinois
Jim Kaufman,Arizona
Galapaghost,New York
Roaming Soldiers,Texas
Valley Hush,Michigan
Gatherers,New Jersey
District Rhythmic,Tennessee
Leigh Wiener,New York
Ten and Tracer,Colorado
Zak Waters,California
Beebe Price,Georgia
Charlie Leet,Ohio
Steve Sutton,North Carolina
Ron Thomason,Virginia
Donna Black,Michigan
Leaders of the New School,New York
Somnambulist,Tennessee
The Peninsula Banjo Band,California
Destroyer of Light,Texas
Tettix,North Carolina
Fred White,Illinois
The Wilderness,Florida
Trëllebörg,Ohio
The Silencers,Pennsylvania
Happy Cactus,Massachusetts
The Brymers,California
Love Ghost,California
Bryson Tiller,Kentucky
Aphesis,Hawaii
Dead Unicorn,New York
Beecher;s Fault,New York
Three Speed,Massachusetts
Nicholas LaJoie,Illinois
Kossisko,California
Kossisko Konan,California
Captain 3 Leg,Iowa
Phononova,North Carolina
The Spiedies,New York
Jeff Prince,Florida
Mr. Envi’,Alabama
Guy Fox,California
Bret Easton Ellis,California
Leslie Malton,"Washington, D.C."
The Id,California
Jessica Rae Springsteen,California
Sam Ryan Springsteen,California
Evan James Springsteen,California
((Pressures)),Louisiana
Goatthroat,Florida
Blackwater Prophet,Washington
Präparation-H,Ohio
F. Scott Fitzgerald,Minnesota
Noisegate,California
Chronicles of Time,California
Black Army Jacket,New York
Michael Stasis,Pennsylvania
Bastard Noise,California
Enemy Soil,Virginia
Laceration,Massachusetts
The Missing Lynx,Tennessee
The Landlords,Massachusetts
Alexander X,New Jersey
Peter Dachert,New York
"I, Of Helix",California
áthas,Wisconsin
infaux,South Dakota
Steph Sandor,Connecticut
Utah,Georgia
K-Mil,Puerto Rico
Asylus,California
John Mitchum,Connecticut
Johnny Miller,California
Dave Barbour,New York
Jimmy Jones,Tennessee
University of Maryland Chorus,Maryland
Ryan Dunn,Ohio
Krista Branch,Texas
T. A. Barron,Massachusetts
FREE,Massachusetts
Rusty Zinn,California
Libby Koch,Texas
Jack the Radio,North Carolina
The Twilight Singers,Louisiana
Kevan McCann,Florida
Sweet Crude,Louisiana
Richard Roebuck,Pennsylvania
James Hoff,Indiana
The Ravenous,California
Dé Raj,Oklahoma
Dodo Marmarosa,Pennsylvania
Hey Champ,Illinois
Emilio Rojas,New York
Tribe of Zebras,California
Da Stooie Bros.,Texas
Leonid Hambro,Illinois
The Rogers Sisters,New York
Fyfe Monroe,New York
William Atherton,Connecticut
Buddy Mondlock,Illinois
Katerina Concert,Pennsylvania
Lena Fayre,California
Julian Gould,New York
Sinister X,Virginia
Wes Craven,Ohio
Kydo Chill,California
Edythe Wright,New Jersey
Fishboy,Texas
Red Grammer,New Jersey
Edmund Sears,Massachusetts
Jimmy Anderson,Mississippi
The New Amsterdams,Kansas
The Like,California
Living Things,Missouri
Celebration,Maryland
Kristina Sky,California
Martin Courtney,New Jersey
Good Dude Lojack,Pennsylvania
Panther,Oregon
MAKE,North Carolina
Cella Dwellas,New York
Cities of the Plain,Iowa
American Jubilee,California
Edward Meeker,New Jersey
Thera Roya,New York
GrimWolf,California
GrimLock,California
Resurrection Radio,California
Eric D. Clark,California
((sounder)),California
Sanguis Imperem,California
Dog Talk,Indiana
Alific,"Washington, D.C."
Love-Cars,Minnesota
Michael Silva,New York
Cowboy,Florida
Collegiate Shag Brass Band,Missouri
Dotti J,Florida
Avery Parrish,Alabama
Amnesia503,Oregon
Eeks The Loc,California
SwampheavY,Washington
The Naked Maja,Texas
Dopenaps,California
Sussman Lawrence,Minnesota
DR Melo,Texas
Johnny Knoxville,Tennessee
Lazy Smoke,Massachusetts
The Snakes,"Washington, D.C."
Guy Penrod,Texas
The Blues Project,New York
Honey-B,Hawaii
海保エミリ,Hawaii
Arctic Sleep,Wisconsin
Between the Buried and Me,North Carolina
Mercedes,California
Tony Bongiovi,New Jersey
Rick Bogart,Louisiana
The Snakes,California
Mike Richardson,Oregon
Arthur Swanstrom,New York
Silent Cinema,Louisiana
Jason Parker Quartet,Washington
Telephantom,Texas
Standby,Connecticut
The Snakes,Tennessee
HEARTWATCH,California
Owen Benjamin,New York
Serendipity Project,California
Mendelbaum,California
DJ Laz,Florida
Gentlemen Afterdark,Arizona
Flaccid Jacks,Iowa
Harrison Crump,Illinois
Bert Kreischer,Florida
Cát Lynh,Texas
Adjutor Theroux,Rhode Island
Army of Dagon,Washington
Irving Kolodin,New York
Chuck Wagon & The Wheels,Arizona
Anya Taylor‐Joy,Florida
Boogie Brown Band,Washington
Corinda Carford,New Jersey
Proof,Alaska
Dino Valenti,Connecticut
Pacific Gas & Electric,California
Redwing,California
The Young Sinclairs,Virginia
Jean Darling,California
La Pompe Jazz,Colorado
Out.,Kentucky
Wild Flyer,Florida
Eldridge R. Johnson,Delaware
Mike Bryan,Mississippi
Elsa Doran,Illinois
Mike Lawrence,Florida
New York Symphonic Arts Ensemble,New York
Isolations,Michigan
Dust,Arizona
Christopher Sieber,Minnesota
Christopher Vincent,Virginia
Alasha Al-Qudwah,West Virginia
Sneaky Pete Kleinow,Indiana
The Como Brothers Band,New York
Steph Lecor,Florida
Cuzoh,Virginia
Sheree Brown,California
David Kai,California
Joe Jammer,Illinois
Dickey Betts & Great Southern,Florida
Jhariah,New York
Cho'zyn Boy,Illinois
Low Res,Wisconsin
Carl Hiaasen,Florida
Cerebral Vortex,Texas
Mexicans With Guns,Texas
Michael Cunningham,Ohio
Azita,Missouri
Dälek,New Jersey
Booboo Stewart,California
Anne LeBaron,Louisiana
Greg Landau,Wisconsin
Devin The Kid,Louisiana
Spliff Hamilton,Colorado
Susie Ibarra,California
David Moss,New York
Dontee Weaver,California
Jayflash,New York
Electric Masada,New York
William Parker,New York
Guiterrez Brothers,California
Mephista,New York
Alex Webster,New York
Furniture Girls,Washington
Pat O'Brien,Kentucky
Carol Robbins,Illinois
"Jim ""Supe"" Bradshaw",Tennessee
Palmyra Delran,New Jersey
The Cockatoos,Massachusetts
Lucid Nation,California
Mark Mendoza,New York
Lost Highway,California
The Dead Weather,Tennessee
Coot Grant,Alabama
Giant Sand,Arizona
Bart Varsalona,New Jersey
Tommy Johnagin,Illinois
BΛXTER,California
Michael Swanwick,Pennsylvania
Mama Lion,California
Dan Levinson,California
Jonatha Brooke,Illinois
Peligrosa,Texas
Bombón,Texas
Mark Aaron James,California
Stars of the Lid,Texas
DJ Kohlensäure,Pennsylvania
Alonzo Bodden,New York
Deborah Weisz,Illinois
Chaos Frame,Minnesota
Peter Sprague,Ohio
Armin Barnett,Illinois
Mwahaha,California
Alpha Decay,Florida
Tartar Control,Utah
Evil Incarnate,Illinois
Emory Forbes,Maryland
Gunner Down,Florida
Tender Cruncher,Florida
Life on Planet 9,California
Robin Spielberg,New Jersey
Tyler Maynard,Ohio
James Gavin,New York
Blue Stone Circle,Florida
Cane Hill,Louisiana
Figs Vision,California
Diunna Greenleaf,Texas
Costaki Economopoulos,Florida
Poison,Pennsylvania
5 Minutes 2 Wapner,Indiana
Conrad Cummings,California
Deadstring Brothers,Michigan
Nicholas Gregory Turco,Wisconsin
Peter Walker,Massachusetts
Peggy Lipton,New York
The Ship,Illinois
Susan Christie,Pennsylvania
Priscilla Mitchell,Georgia
Kendo Kaponi,Puerto Rico
Steve Forbert,Mississippi
Cooter Punch,Tennessee
Jimmy Wilkins,Missouri
The Erratics,Georgia
Rob Barrett,New York
Angelo,South Carolina
Angelo,South Carolina
Travis Keller,Washington
Brittany Tiera,Virginia
Lucent Dossier Experience,California
Tyler T.,Texas
System Syn,California
Delta Rebels,Tennessee
Color Out,Illinois
Louis C.K.,"Washington, D.C."
